PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,Themes,GameUrl
puzzle_1773927622251_2552,"rnbqkbnr/pp1ppppp/2p5/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6 Qe1 Nh7",982,100,50,"fork","https://lichess.org/puzzle/puzzle_1773927622251_2552"
puzzle_1773927622251_2553,"rnbqkbnr/pp1ppppp/2p5/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O",2299,100,50,"strategy","https://lichess.org/puzzle/puzzle_1773927622251_2553"
puzzle_1773927622251_2554,"rnbqkbnr/ppp1pppp/8/3p4/4P3/8/PPPP1PPP/RNBQKBNR w KQkq d6 0 2","e4 c5 Nf3 d6 Be2 Nf6",2072,100,50,"sacrifice","https://lichess.org/puzzle/puzzle_1773927622251_2554"
puzzle_1773927622251_2555,"r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 4 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7",1993,100,50,"endgame","https://lichess.org/puzzle/puzzle_1773927622251_2555"
puzzle_1773927622251_2556,"r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 4 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6 Qe1 Nh7",1820,100,50,"middlegame","https://lichess.org/puzzle/puzzle_1773927622251_2556"
puzzle_1773927622251_2557,"r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 4 4","e4 c5 Nf3 d6 Be2",1347,100,50,"pin","https://lichess.org/puzzle/puzzle_1773927622251_2557"
puzzle_1773927622251_2558,"rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 1","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3",1852,100,50,"fork","https://lichess.org/puzzle/puzzle_1773927622251_2558"
puzzle_1773927622251_2559,"rnbqkbnr/ppp1pppp/3p4/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2",1093,100,50,"opening","https://lichess.org/puzzle/puzzle_1773927622251_2559"
puzzle_1773927622251_2560,"rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq c6 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7",2099,100,50,"tactics","https://lichess.org/puzzle/puzzle_1773927622251_2560"
puzzle_1773927622251_2561,"rnbqkbnr/pp3ppp/4p3/2ppP3/2P5/8/PP1P1PPP/RNBQKBNR w KQkq - 0 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6 Qe1 Nh7 Qg3",830,100,50,"pin","https://lichess.org/puzzle/puzzle_1773927622251_2561"
puzzle_1773927622251_2562,"rnbqkbnr/pp2pppp/8/2pp4/2P5/8/PP1PPPPP/RNBQKBNR w KQkq d6 0 3","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6 Qe1",1111,100,50,"opening","https://lichess.org/puzzle/puzzle_1773927622251_2562"
puzzle_1773927622251_2563,"rnbqkbnr/pp1ppppp/8/2p5/2P5/8/PP1PPPPP/RNBQKBNR w KQkq c6 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6 Qe1",2269,100,50,"pin","https://lichess.org/puzzle/puzzle_1773927622251_2563"
puzzle_1773927622251_2564,"rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq e6 0 3","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6 Qe1",1387,100,50,"skewer","https://lichess.org/puzzle/puzzle_1773927622251_2564"
puzzle_1773927622251_2565,"rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 3","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7",1570,100,50,"endgame","https://lichess.org/puzzle/puzzle_1773927622251_2565"
puzzle_1773927622251_2566,"rnbqkbnr/pppp1ppp/8/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 1 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4",1044,100,50,"strategy","https://lichess.org/puzzle/puzzle_1773927622251_2566"
puzzle_1773927622251_2567,"r1bqkbnr/pppp1ppp/2n2n2/4p3/4P3/3P1N2/PPP2PPP/RNBQKB1R w KQkq - 4 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6",2337,100,50,"sacrifice","https://lichess.org/puzzle/puzzle_1773927622251_2567"
puzzle_1773927622251_2568,"r1bqkbnr/pppp1ppp/2n2n2/4p3/4P3/3P1N2/PPP2PPP/RNBQKB1R b KQkq - 0 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6 Qe1 Nh7 Qg3",805,100,50,"pin","https://lichess.org/puzzle/puzzle_1773927622251_2568"
puzzle_1773927622251_2569,"rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O",2004,100,50,"pin","https://lichess.org/puzzle/puzzle_1773927622251_2569"
puzzle_1773927622251_2570,"rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7",2299,100,50,"tactics","https://lichess.org/puzzle/puzzle_1773927622251_2570"
puzzle_1773927622251_2571,"rnbqkbnr/pppp1ppp/4p3/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq d3 0 3","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6 Qe1 Nh7 Qg3",2198,100,50,"fork","https://lichess.org/puzzle/puzzle_1773927622251_2571"
puzzle_1773927622251_2572,"rnbqkbnr/pp1ppppp/2p5/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6",1542,100,50,"fork","https://lichess.org/puzzle/puzzle_1773927622251_2572"
puzzle_1773927622251_2573,"rnbqkbnr/pp1ppppp/2p5/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2",1502,100,50,"sacrifice","https://lichess.org/puzzle/puzzle_1773927622251_2573"
puzzle_1773927622251_2574,"rnbqkbnr/ppp1pppp/8/3p4/4P3/8/PPPP1PPP/RNBQKBNR w KQkq d6 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6",1943,100,50,"pin","https://lichess.org/puzzle/puzzle_1773927622251_2574"
puzzle_1773927622251_2575,"r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 4 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6",2082,100,50,"skewer","https://lichess.org/puzzle/puzzle_1773927622251_2575"
puzzle_1773927622251_2576,"r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 4 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3",1641,100,50,"strategy","https://lichess.org/puzzle/puzzle_1773927622251_2576"
puzzle_1773927622251_2577,"r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 4 4","e4 c5 Nf3 d6 Be2 Nf6 O-O",1679,100,50,"tactics","https://lichess.org/puzzle/puzzle_1773927622251_2577"
puzzle_1773927622251_2578,"rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 1","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3",1824,100,50,"strategy","https://lichess.org/puzzle/puzzle_1773927622251_2578"
puzzle_1773927622251_2579,"rnbqkbnr/ppp1pppp/3p4/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7",1005,100,50,"skewer","https://lichess.org/puzzle/puzzle_1773927622251_2579"
puzzle_1773927622251_2580,"rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq c6 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7",2173,100,50,"strategy","https://lichess.org/puzzle/puzzle_1773927622251_2580"
puzzle_1773927622251_2581,"rnbqkbnr/pp3ppp/4p3/2ppP3/2P5/8/PP1P1PPP/RNBQKBNR w KQkq - 0 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O",2252,100,50,"opening","https://lichess.org/puzzle/puzzle_1773927622251_2581"
puzzle_1773927622251_2582,"rnbqkbnr/pp2pppp/8/2pp4/2P5/8/PP1PPPPP/RNBQKBNR w KQkq d6 0 3","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6 Qe1 Nh7",1684,100,50,"middlegame","https://lichess.org/puzzle/puzzle_1773927622251_2582"
puzzle_1773927622251_2583,"rnbqkbnr/pp1ppppp/8/2p5/2P5/8/PP1PPPPP/RNBQKBNR w KQkq c6 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4",1624,100,50,"strategy","https://lichess.org/puzzle/puzzle_1773927622251_2583"
puzzle_1773927622251_2584,"rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq e6 0 3","e4 c5 Nf3 d6 Be2 Nf6 O-O",2184,100,50,"skewer","https://lichess.org/puzzle/puzzle_1773927622251_2584"
puzzle_1773927622251_2585,"rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 3","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6 Qe1",861,100,50,"endgame","https://lichess.org/puzzle/puzzle_1773927622251_2585"
puzzle_1773927622251_2586,"rnbqkbnr/pppp1ppp/8/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 1 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6",801,100,50,"endgame","https://lichess.org/puzzle/puzzle_1773927622251_2586"
puzzle_1773927622251_2587,"r1bqkbnr/pppp1ppp/2n2n2/4p3/4P3/3P1N2/PPP2PPP/RNBQKB1R w KQkq - 4 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4",1079,100,50,"middlegame","https://lichess.org/puzzle/puzzle_1773927622251_2587"
puzzle_1773927622251_2588,"r1bqkbnr/pppp1ppp/2n2n2/4p3/4P3/3P1N2/PPP2PPP/RNBQKB1R b KQkq - 0 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6 Qe1",1680,100,50,"skewer","https://lichess.org/puzzle/puzzle_1773927622251_2588"
puzzle_1773927622251_2589,"rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7",2242,100,50,"opening","https://lichess.org/puzzle/puzzle_1773927622251_2589"
puzzle_1773927622251_2590,"rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6 Qe1 Nh7",1199,100,50,"strategy","https://lichess.org/puzzle/puzzle_1773927622251_2590"
puzzle_1773927622251_2591,"rnbqkbnr/pppp1ppp/4p3/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq d3 0 3","e4 c5 Nf3 d6 Be2 Nf6",1090,100,50,"endgame","https://lichess.org/puzzle/puzzle_1773927622251_2591"
puzzle_1773927622251_2592,"rnbqkbnr/pp1ppppp/2p5/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3",1172,100,50,"opening","https://lichess.org/puzzle/puzzle_1773927622251_2592"
puzzle_1773927622251_2593,"rnbqkbnr/pp1ppppp/2p5/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6",1318,100,50,"pin","https://lichess.org/puzzle/puzzle_1773927622251_2593"
puzzle_1773927622251_2594,"rnbqkbnr/ppp1pppp/8/3p4/4P3/8/PPPP1PPP/RNBQKBNR w KQkq d6 0 2","e4 c5 Nf3 d6 Be2",877,100,50,"sacrifice","https://lichess.org/puzzle/puzzle_1773927622251_2594"
puzzle_1773927622251_2595,"r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 4 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6 Qe1 Nh7",1808,100,50,"endgame","https://lichess.org/puzzle/puzzle_1773927622251_2595"
puzzle_1773927622251_2596,"r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 4 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4",1870,100,50,"fork","https://lichess.org/puzzle/puzzle_1773927622251_2596"
puzzle_1773927622251_2597,"r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 4 4","e4 c5 Nf3 d6 Be2 Nf6 O-O",1494,100,50,"sacrifice","https://lichess.org/puzzle/puzzle_1773927622251_2597"
puzzle_1773927622251_2598,"rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 1","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6 Qe1 Nh7",838,100,50,"skewer","https://lichess.org/puzzle/puzzle_1773927622251_2598"
puzzle_1773927622251_2599,"rnbqkbnr/ppp1pppp/3p4/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6 Qe1 Nh7 Qg3",1213,100,50,"sacrifice","https://lichess.org/puzzle/puzzle_1773927622251_2599"
puzzle_1773927622251_2600,"rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq c6 0 2","e4 c5 Nf3 d6 Be2 Nf6",1101,100,50,"opening","https://lichess.org/puzzle/puzzle_1773927622251_2600"
puzzle_1773927622251_2601,"rnbqkbnr/pp3ppp/4p3/2ppP3/2P5/8/PP1P1PPP/RNBQKBNR w KQkq - 0 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O",2375,100,50,"skewer","https://lichess.org/puzzle/puzzle_1773927622251_2601"
puzzle_1773927622251_2602,"rnbqkbnr/pp2pppp/8/2pp4/2P5/8/PP1PPPPP/RNBQKBNR w KQkq d6 0 3","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3",1800,100,50,"endgame","https://lichess.org/puzzle/puzzle_1773927622251_2602"
puzzle_1773927622251_2603,"rnbqkbnr/pp1ppppp/8/2p5/2P5/8/PP1PPPPP/RNBQKBNR w KQkq c6 0 2","e4 c5 Nf3 d6 Be2 Nf6",935,100,50,"fork","https://lichess.org/puzzle/puzzle_1773927622251_2603"
puzzle_1773927622251_2604,"rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq e6 0 3","e4 c5 Nf3 d6 Be2 Nf6 O-O",2049,100,50,"sacrifice","https://lichess.org/puzzle/puzzle_1773927622251_2604"
puzzle_1773927622251_2605,"rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 3","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6",1092,100,50,"fork","https://lichess.org/puzzle/puzzle_1773927622251_2605"
puzzle_1773927622251_2606,"rnbqkbnr/pppp1ppp/8/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 1 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6",1623,100,50,"fork","https://lichess.org/puzzle/puzzle_1773927622251_2606"
puzzle_1773927622251_2607,"r1bqkbnr/pppp1ppp/2n2n2/4p3/4P3/3P1N2/PPP2PPP/RNBQKB1R w KQkq - 4 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6 Qe1 Nh7",2294,100,50,"middlegame","https://lichess.org/puzzle/puzzle_1773927622251_2607"
puzzle_1773927622251_2608,"r1bqkbnr/pppp1ppp/2n2n2/4p3/4P3/3P1N2/PPP2PPP/RNBQKB1R b KQkq - 0 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3",2057,100,50,"middlegame","https://lichess.org/puzzle/puzzle_1773927622251_2608"
puzzle_1773927622251_2609,"rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3",883,100,50,"opening","https://lichess.org/puzzle/puzzle_1773927622251_2609"
puzzle_1773927622251_2610,"rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O",1882,100,50,"sacrifice","https://lichess.org/puzzle/puzzle_1773927622251_2610"
puzzle_1773927622251_2611,"rnbqkbnr/pppp1ppp/4p3/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq d3 0 3","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6 Qe1 Nh7",1721,100,50,"pin","https://lichess.org/puzzle/puzzle_1773927622251_2611"
puzzle_1773927622251_2612,"rnbqkbnr/pp1ppppp/2p5/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O",1765,100,50,"opening","https://lichess.org/puzzle/puzzle_1773927622251_2612"
puzzle_1773927622251_2613,"rnbqkbnr/pp1ppppp/2p5/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7",1294,100,50,"skewer","https://lichess.org/puzzle/puzzle_1773927622251_2613"
puzzle_1773927622251_2614,"rnbqkbnr/ppp1pppp/8/3p4/4P3/8/PPPP1PPP/RNBQKBNR w KQkq d6 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6",2099,100,50,"fork","https://lichess.org/puzzle/puzzle_1773927622251_2614"
puzzle_1773927622251_2615,"r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 4 4","e4 c5 Nf3 d6 Be2 Nf6 O-O",2042,100,50,"skewer","https://lichess.org/puzzle/puzzle_1773927622251_2615"
puzzle_1773927622251_2616,"r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 4 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6",877,100,50,"opening","https://lichess.org/puzzle/puzzle_1773927622251_2616"
puzzle_1773927622251_2617,"r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 4 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7",1962,100,50,"fork","https://lichess.org/puzzle/puzzle_1773927622251_2617"
puzzle_1773927622251_2618,"rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 1","e4 c5 Nf3 d6 Be2",805,100,50,"middlegame","https://lichess.org/puzzle/puzzle_1773927622251_2618"
puzzle_1773927622251_2619,"rnbqkbnr/ppp1pppp/3p4/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6 Qe1 Nh7",854,100,50,"pin","https://lichess.org/puzzle/puzzle_1773927622251_2619"
puzzle_1773927622251_2620,"rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq c6 0 2","e4 c5 Nf3 d6 Be2 Nf6",1162,100,50,"tactics","https://lichess.org/puzzle/puzzle_1773927622251_2620"
puzzle_1773927622251_2621,"rnbqkbnr/pp3ppp/4p3/2ppP3/2P5/8/PP1P1PPP/RNBQKBNR w KQkq - 0 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3",1365,100,50,"fork","https://lichess.org/puzzle/puzzle_1773927622251_2621"
puzzle_1773927622251_2622,"rnbqkbnr/pp2pppp/8/2pp4/2P5/8/PP1PPPPP/RNBQKBNR w KQkq d6 0 3","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6",1557,100,50,"fork","https://lichess.org/puzzle/puzzle_1773927622251_2622"
puzzle_1773927622251_2623,"rnbqkbnr/pp1ppppp/8/2p5/2P5/8/PP1PPPPP/RNBQKBNR w KQkq c6 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6 Qe1 Nh7 Qg3",1534,100,50,"fork","https://lichess.org/puzzle/puzzle_1773927622251_2623"
puzzle_1773927622251_2624,"rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq e6 0 3","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6",2106,100,50,"skewer","https://lichess.org/puzzle/puzzle_1773927622251_2624"
puzzle_1773927622251_2625,"rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 3","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4",1244,100,50,"pin","https://lichess.org/puzzle/puzzle_1773927622251_2625"
puzzle_1773927622251_2626,"rnbqkbnr/pppp1ppp/8/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 1 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6",1189,100,50,"opening","https://lichess.org/puzzle/puzzle_1773927622251_2626"
puzzle_1773927622251_2627,"r1bqkbnr/pppp1ppp/2n2n2/4p3/4P3/3P1N2/PPP2PPP/RNBQKB1R w KQkq - 4 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4",1119,100,50,"endgame","https://lichess.org/puzzle/puzzle_1773927622251_2627"
puzzle_1773927622251_2628,"r1bqkbnr/pppp1ppp/2n2n2/4p3/4P3/3P1N2/PPP2PPP/RNBQKB1R b KQkq - 0 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O",1460,100,50,"skewer","https://lichess.org/puzzle/puzzle_1773927622251_2628"
puzzle_1773927622251_2629,"rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O",1442,100,50,"strategy","https://lichess.org/puzzle/puzzle_1773927622251_2629"
puzzle_1773927622251_2630,"rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6",1500,100,50,"pin","https://lichess.org/puzzle/puzzle_1773927622251_2630"
puzzle_1773927622251_2631,"rnbqkbnr/pppp1ppp/4p3/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq d3 0 3","e4 c5 Nf3 d6 Be2 Nf6 O-O",2302,100,50,"tactics","https://lichess.org/puzzle/puzzle_1773927622251_2631"
puzzle_1773927622251_2632,"rnbqkbnr/pp1ppppp/2p5/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6",2286,100,50,"pin","https://lichess.org/puzzle/puzzle_1773927622251_2632"
puzzle_1773927622251_2633,"rnbqkbnr/pp1ppppp/2p5/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6 Qe1 Nh7 Qg3",1887,100,50,"opening","https://lichess.org/puzzle/puzzle_1773927622251_2633"
puzzle_1773927622251_2634,"rnbqkbnr/ppp1pppp/8/3p4/4P3/8/PPPP1PPP/RNBQKBNR w KQkq d6 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6 Qe1",911,100,50,"fork","https://lichess.org/puzzle/puzzle_1773927622251_2634"
puzzle_1773927622251_2635,"r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 4 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6 Qe1 Nh7 Qg3",2209,100,50,"sacrifice","https://lichess.org/puzzle/puzzle_1773927622251_2635"
puzzle_1773927622251_2636,"r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 4 4","e4 c5 Nf3 d6 Be2 Nf6",1642,100,50,"pin","https://lichess.org/puzzle/puzzle_1773927622251_2636"
puzzle_1773927622251_2637,"r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 4 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6",2141,100,50,"skewer","https://lichess.org/puzzle/puzzle_1773927622251_2637"
puzzle_1773927622251_2638,"rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 1","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7",1326,100,50,"sacrifice","https://lichess.org/puzzle/puzzle_1773927622251_2638"
